Id,Label,Degree,InDegree,OutDegree,Betweenness,Topik_Dominan
skysitorus,skysitorus,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
lhayesno,lhayesno,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
m_sanusi_red20,m_sanusi_red20,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
pakde_lukm4n,pakde_lukm4n,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
adakamiofficial,adakamiofficial,0.0046801872074883,0.0046801872074883,0.0,0.0,Tidak Ada Topik / Target Saja
noerniecho,noerniecho,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
didietmaulana,didietmaulana,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kumparan,kumparan,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
forevermygirll,forevermygirll,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
wirawannn2,wirawannn2,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
innovacommunity,innovacommunity,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
accionkamen,accionkamen,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
ayang_utriza,ayang_utriza,0.0031201248049922,0.0015600624024961,0.0015600624024961,4.871389234960499e-06,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
mqb_annabi,mqb_annabi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
tasaralesya,tasaralesya,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
daysafteryouu,daysafteryouu,0.0070202808112324495,0.0,0.0070202808112324495,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
dosenkesmas,dosenkesmas,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
supriuk08,supriuk08,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
chikapetshop,chikapetshop,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mooniyy,mooniyy,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
betaepsilonphi,betaepsilonphi,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
cr1ptoss,cr1ptoss,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
talkinandy,talkinandy,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dabigujosman1,dabigujosman1,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
jimmiejimmies,jimmiejimmies,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
suci923,suci923,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
mangunsong63,mangunsong63,0.0070202808112324495,0.0,0.0070202808112324495,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
amran_bin_ali,amran_bin_ali,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rusdiru01226366,rusdiru01226366,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
siregarferro___,siregarferro___,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
akhmad67523072,akhmad67523072,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ngm_007,ngm_007,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
paimomontok,paimomontok,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
drpullmanrogers,drpullmanrogers,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
yudiantiyaman,yudiantiyaman,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
musniumar,musniumar,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
honeyassegaf,honeyassegaf,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
logikapolitikid,logikapolitikid,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
cakkrraa,cakkrraa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
anatelbay,anatelbay,0.00234009360374415,0.00234009360374415,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
otwlunas,otwlunas,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
nicsdoni,nicsdoni,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
meowrecklessrj,meowrecklessrj,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
cutepooodle,cutepooodle,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
nocturnalyzer_x,nocturnalyzer_x,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
fajarnugros,fajarnugros,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
astikamindya,astikamindya,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
gmail,gmail,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
prascrypto,prascrypto,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
nophagundol,nophagundol,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fnpromedia,fnpromedia,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
yonathwin,yonathwin,0.0039001560062402497,0.00078003120124805,0.0031201248049922,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
hazelnutkyu,hazelnutkyu,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
buleariief,buleariief,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
jackmarpaung99,jackmarpaung99,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
fastpuke,fastpuke,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
anyamelfissa,anyamelfissa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kaelakovalskia,kaelakovalskia,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
anbaopuli4,anbaopuli4,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
qorihasnan,qorihasnan,0.0046801872074883,0.0,0.0046801872074883,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
kspgoid,kspgoid,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rendrasejati,rendrasejati,0.0039001560062402497,0.0,0.0039001560062402497,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
aniesmania,aniesmania,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
muchlis_ar,muchlis_ar,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
josher1189800,josher1189800,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
karniilyas,karniilyas,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
ilctalkshow,ilctalkshow,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
813bluesky,813bluesky,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
fullshan_,fullshan_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
akuaheed,akuaheed,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
indra_emc,indra_emc,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
wujuseola,wujuseola,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
joesvult,joesvult,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
hippoctopus_,hippoctopus_,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
jaxxxcck,jaxxxcck,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
jakartaterkinid,jakartaterkinid,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
kawtuz,kawtuz,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bonjurno31,bonjurno31,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
vulgis,vulgis,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pungkasb,pungkasb,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
dilanjutgak,dilanjutgak,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
blue_byunbaek,blue_byunbaek,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
zwykli_ludzie,zwykli_ludzie,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
winlive4d_team,winlive4d_team,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ritonangyu15263,ritonangyu15263,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pappuyyy,pappuyyy,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fiyatra17136,fiyatra17136,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
honeyde00431229,honeyde00431229,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mronaldo0107,mronaldo0107,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
iam240,iam240,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dilaga23,dilaga23,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
muhammadhamda5,muhammadhamda5,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rfyd_30,rfyd_30,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
alfesab78562,alfesab78562,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dhooii16,dhooii16,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tommyaditya1308,tommyaditya1308,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
unicornnland,unicornnland,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mrequalizer2024,mrequalizer2024,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
syabannasution,syabannasution,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
alvinfadil18,alvinfadil18,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
iwanset96496725,iwanset96496725,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
vitonihamka,vitonihamka,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fadli_ngrha,fadli_ngrha,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mamba_oke,mamba_oke,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ecosocrights,ecosocrights,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
zona_ngeluh,zona_ngeluh,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
ajengcute16__,ajengcute16__,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
prastow,prastow,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
agusyudhoyono,agusyudhoyono,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
andrisalote2,andrisalote2,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
maulanaa660,maulanaa660,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
trynoldi,trynoldi,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
agusnew90373388,agusnew90373388,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
polsekpaliyan,polsekpaliyan,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
asukasedek21121,asukasedek21121,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
zulhamiabdi01,zulhamiabdi01,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
fadiald_,fadiald_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
satyajaya340432,satyajaya340432,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
adanzhop,adanzhop,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
daoesfir,daoesfir,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
elvycarerra,elvycarerra,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
edwin_a_j,edwin_a_j,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
marsol6606,marsol6606,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
nasdem,nasdem,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bennyharmanid,bennyharmanid,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
damnson3000,damnson3000,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
infotwitwor_,infotwitwor_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
_kaya_raya,_kaya_raya,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
fadlipenyair12,fadlipenyair12,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
sidesofa,sidesofa,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
jogmfs,jogmfs,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pinjolsolution,pinjolsolution,0.0031201248049922,0.0,0.0031201248049922,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ghnrznnn,ghnrznnn,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
adipramomo,adipramomo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
jemuran_basahhh,jemuran_basahhh,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
windy__salto,windy__salto,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
w___widyaa,w___widyaa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
d3vilicious,d3vilicious,0.0031201248049922,0.0,0.0031201248049922,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ganjarpranowo,ganjarpranowo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dloxri,dloxri,0.0031201248049922,0.0,0.0031201248049922,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
pidum_bareskrim,pidum_bareskrim,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
nazarethze,nazarethze,0.0093603744149766,0.0,0.0093603744149766,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
tiramissyoudum2,tiramissyoudum2,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ppatk,ppatk,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
indo_pol,indo_pol,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ditreskrimumpmj,ditreskrimumpmj,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ditreskrimsus,ditreskrimsus,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
lpsk,lpsk,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
komnasham,komnasham,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
trufflenanban,trufflenanban,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
brie_nsa,brie_nsa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
shda_agatha_,shda_agatha_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
dew0w1snu,dew0w1snu,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
breybrandon,breybrandon,0.00546021840873635,0.0015600624024961,0.0039001560062402497,6.089236543700624e-06,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
thantryritha,thantryritha,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kleponwajik,kleponwajik,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
caleeida,caleeida,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
achmadrifky06,achmadrifky06,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
convomfs,convomfs,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
roseanney_69,roseanney_69,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
peach_zzys,peach_zzys,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
h_ayeonu,h_ayeonu,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
llostcontact,llostcontact,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
maptcha,maptcha,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
oodracoo,oodracoo,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
deayuap,deayuap,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ervinalutfi,ervinalutfi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
trinugroho162,trinugroho162,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
bangediii,bangediii,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
anisahhanif1,anisahhanif1,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
_cocotetonggo_,_cocotetonggo_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
detik_jatim,detik_jatim,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
abdoeljegger202,abdoeljegger202,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
dedy44169434,dedy44169434,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tan_mar3m,tan_mar3m,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
masrony76,masrony76,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
guru_pns,guru_pns,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
uzieeko,uzieeko,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
minmonps7,minmonps7,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ciyeee_kepooo,ciyeee_kepooo,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
thalitasfa,thalitasfa,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
athira_noura,athira_noura,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
_byhoonie_,_byhoonie_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
__simplysaving,__simplysaving,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tunaikucom,tunaikucom,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
amarbankid,amarbankid,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
yellowape4,yellowape4,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
galasxsky,galasxsky,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
areajulid,areajulid,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mediakonsumenid,mediakonsumenid,0.0046801872074883,0.0,0.0046801872074883,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
googleplay,googleplay,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
googleindonesia,googleindonesia,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
aduankonten,aduankonten,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tanifund,tanifund,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tanyajago,tanyajago,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
urmatchaaae,urmatchaaae,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
opsi_terakhir,opsi_terakhir,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
subofamily,subofamily,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tokopedia,tokopedia,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ombregas1,ombregas1,0.00546021840873635,0.0,0.00546021840873635,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
03__nakula,03__nakula,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
penyuka_ombak,penyuka_ombak,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
garenghallu,garenghallu,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ariefrasyad,ariefrasyad,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pengarang_sajak,pengarang_sajak,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
rudysarwa,rudysarwa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
tomcruzz555,tomcruzz555,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
echiest,echiest,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
